time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.325916958596418E+005	4.0599618E+000	5.635371361193228E-001	0.000000000000000E+000	1.999063659343455E-003	5.635371361193227E-001	3.5999998E-001	116	4.325916958596418E+005	3.598314211484798E-001	7.210886208889665E-001	0.000000000000000E+000	5.635371361193228E-001
4.326116958617279E+005	4.0603557E+000	5.655362021536133E-001	0.000000000000000E+000	1.999066034290526E-003	5.655362021536132E-001	3.5999998E-001	116	4.326116958617279E+005	3.598318486389079E-001	7.204539588755091E-001	0.000000000000000E+000	5.655362021536133E-001
4.326316958638141E+005	4.0607495E+000	5.675352616323367E-001	0.000000000000000E+000	1.999059478723341E-003	5.675352616323365E-001	3.5999998E-001	116	4.326316958638141E+005	3.598306686369377E-001	7.198192989433084E-001	0.000000000000000E+000	5.675352616323367E-001
4.326516958659003E+005	4.0614190E+000	5.695343165145816E-001	0.000000000000000E+000	1.999054882244931E-003	5.695343165145814E-001	3.5999998E-001	116	4.326516958659003E+005	3.598298412709104E-001	7.191846404703942E-001	0.000000000000000E+000	5.695343165145816E-001
4.326716958679864E+005	4.0618129E+000	5.715333683872555E-001	0.000000000000000E+000	1.999051872673962E-003	5.715333683872554E-001	3.5999998E-001	116	4.326716958679864E+005	3.598292995481923E-001	7.185499829529565E-001	0.000000000000000E+000	5.715333683872555E-001
4.326916958700726E+005	4.0622463E+000	5.735324176114799E-001	0.000000000000000E+000	1.999049224224355E-003	5.735324176114798E-001	3.5999998E-001	116	4.326916958700726E+005	3.598288228273129E-001	7.179153262763465E-001	0.000000000000000E+000	5.735324176114799E-001
4.327116958721587E+005	4.0627980E+000	5.755314717495774E-001	0.000000000000000E+000	1.999054138097498E-003	5.755314717495773E-001	3.5999998E-001	116	4.327116958721587E+005	3.598297073243864E-001	7.172806680396837E-001	0.000000000000000E+000	5.755314717495774E-001
4.327316958742449E+005	4.0633888E+000	5.775305224841006E-001	0.000000000000000E+000	1.999050734523270E-003	5.775305224841005E-001	3.5999998E-001	116	4.327316958742449E+005	3.598290946810892E-001	7.166460108835851E-001	0.000000000000000E+000	5.775305224841006E-001
4.327516958763311E+005	4.0638223E+000	5.795295620008973E-001	0.000000000000000E+000	1.999039516796668E-003	5.795295620008972E-001	3.5999998E-001	116	4.327516958763311E+005	3.598270754905115E-001	7.160113572888822E-001	0.000000000000000E+000	5.795295620008973E-001
4.327716958784172E+005	4.0643339E+000	5.815286048666638E-001	0.000000000000000E+000	1.999042865766419E-003	5.815286048666636E-001	3.5999998E-001	116	4.327716958784172E+005	3.598276783050038E-001	7.153767026309509E-001	0.000000000000000E+000	5.815286048666638E-001
4.327916958805034E+005	4.0648069E+000	5.835276406077214E-001	0.000000000000000E+000	1.999035741057661E-003	5.835276406077212E-001	3.5999998E-001	116	4.327916958805034E+005	3.598263958575610E-001	7.147420502349667E-001	0.000000000000000E+000	5.835276406077214E-001
