time/s	Ecell/V	Capacity/mA.h	cycle number	dq/mA.h	(Q-Qo)/mA.h	control/V/mA	I Range	step time/s	<I>/mA	x	Q discharge/mA.h	Q charge/mA.h	
4.147410919976789E+005	4.0859714E+000	6.637963018814059E-001	1.000000000000000E+000	-1.189565831571817E-003	1.030625829715497E+000	-2.1400000E-001	116	1.116027916410775E+004	-2.141218273482801E-001	6.247743908175354E-001	6.637963018814059E-001	0.000000000000000E+000
4.147610919997650E+005	4.0856953E+000	6.649858751572253E-001	1.000000000000000E+000	-1.189573275819421E-003	1.029436256439678E+000	-2.1400000E-001	116	1.118027916619391E+004	-2.141231673127089E-001	6.250920628491332E-001	6.649858751572253E-001	0.000000000000000E+000
4.147810920018512E+005	4.0854592E+000	6.661754433208620E-001	1.000000000000000E+000	-1.189568163636658E-003	1.028246688276041E+000	-2.1400000E-001	116	1.120027916828007E+004	-2.141222471199076E-001	6.254097335155377E-001	6.661754433208620E-001	0.000000000000000E+000
4.148010920039373E+005	4.0852227E+000	6.673649986004828E-001	1.000000000000000E+000	-1.189555279620820E-003	1.027057132996420E+000	-2.1400000E-001	116	1.122027917036624E+004	-2.141199279972986E-001	6.257274007413040E-001	6.673649986004828E-001	0.000000000000000E+000
4.148210920060235E+005	4.0848684E+000	6.685545534526803E-001	1.000000000000000E+000	-1.189554852197568E-003	1.025867578144223E+000	-2.1400000E-001	116	1.124027917245240E+004	-2.141198510611213E-001	6.260450678529279E-001	6.685545534526803E-001	0.000000000000000E+000
4.148410920081097E+005	4.0844746E+000	6.697441071777293E-001	1.000000000000000E+000	-1.189553725048900E-003	1.024678024419174E+000	-2.1400000E-001	116	1.126027917453856E+004	-2.141196481743822E-001	6.263627346635502E-001	6.697441071777293E-001	0.000000000000000E+000
4.148610920101958E+005	4.0842381E+000	6.709336567644690E-001	1.000000000000000E+000	-1.189549586739805E-003	1.023488474832434E+000	-2.1400000E-001	116	1.128027917662472E+004	-2.141189032788229E-001	6.266804003690493E-001	6.709336567644690E-001	0.000000000000000E+000
4.148810920122820E+005	4.0839624E+000	6.721232089782836E-001	1.000000000000000E+000	-1.189552213814524E-003	1.022298922618619E+000	-2.1400000E-001	116	1.130027917871089E+004	-2.141193761522229E-001	6.269980667761009E-001	6.721232089782836E-001	0.000000000000000E+000
4.149010920143682E+005	4.0836473E+000	6.733127518329354E-001	1.000000000000000E+000	-1.189542854651809E-003	1.021109379763967E+000	-2.1400000E-001	116	1.132027918079705E+004	-2.141176915031099E-001	6.273157306838157E-001	6.733127518329354E-001	0.000000000000000E+000
4.149210920164543E+005	4.0833712E+000	6.745022929581832E-001	1.000000000000000E+000	-1.189541125247876E-003	1.019919838638720E+000	-2.1400000E-001	116	1.134027918288321E+004	-2.141173802104345E-001	6.276333941296984E-001	6.745022929581832E-001	0.000000000000000E+000
4.149410920185405E+005	4.0830169E+000	6.756918383852805E-001	1.000000000000000E+000	-1.189545427097215E-003	1.018730293211622E+000	-2.1400000E-001	116	1.136027918496937E+004	-2.141181545432347E-001	6.279510587243772E-001	6.756918383852805E-001	0.000000000000000E+000
4.149610920206266E+005	4.0827804E+000	6.768813989738787E-001	1.000000000000000E+000	-1.189560588598251E-003	1.017540732623024E+000	-2.1400000E-001	116	1.138027918705554E+004	-2.141208836131366E-001	6.282687273678901E-001	6.768813989738787E-001	0.000000000000000E+000
4.149810920227128E+005	4.0824652E+000	6.780709610184197E-001	1.000000000000000E+000	-1.189562044541041E-003	1.016351170578483E+000	-2.1400000E-001	116	1.140027918914170E+004	-2.141211456828115E-001	6.285863964002082E-001	6.780709610184197E-001	0.000000000000000E+000
4.150010920247990E+005	4.0821109E+000	6.792605126961401E-001	1.000000000000000E+000	-1.189551677720414E-003	1.015161618900763E+000	-2.1400000E-001	116	1.142027919122786E+004	-2.141192796552933E-001	6.289040626640975E-001	6.792605126961401E-001	0.000000000000000E+000
4.150210920268851E+005	4.0817561E+000	6.804500778386491E-001	1.000000000000000E+000	-1.189565142509010E-003	1.013972053758254E+000	-2.1400000E-001	116	1.144027919331403E+004	-2.141217033169877E-001	6.292217325237187E-001	6.804500778386491E-001	0.000000000000000E+000
4.150410920289713E+005	4.0814018E+000	6.816396524171859E-001	1.000000000000000E+000	-1.189574578536881E-003	1.012782479179717E+000	-2.1400000E-001	116	1.146027919540019E+004	-2.141234018018273E-001	6.295394049032035E-001	6.816396524171859E-001	0.000000000000000E+000
4.150610920310575E+005	4.0810866E+000	6.828292157531941E-001	1.000000000000000E+000	-1.189563336008125E-003	1.011592915843709E+000	-2.1400000E-001	116	1.148027919748635E+004	-2.141213781468623E-001	6.298570742804041E-001	6.828292157531941E-001	0.000000000000000E+000
4.150810920331436E+005	4.0808110E+000	6.840187901452264E-001	1.000000000000000E+000	-1.189574392032292E-003	1.010403341451676E+000	-2.1400000E-001	116	1.150027919957251E+004	-2.141233682310048E-001	6.301747466100832E-001	6.840187901452264E-001	0.000000000000000E+000
4.151010920352298E+005	4.0804958E+000	6.852083696715283E-001	1.000000000000000E+000	-1.189579526301887E-003	1.009213761925374E+000	-2.1400000E-001	116	1.152027920165868E+004	-2.141242923994355E-001	6.304924203108541E-001	6.852083696715283E-001	0.000000000000000E+000
4.151210920373159E+005	4.0800624E+000	6.863979390500401E-001	1.000000000000000E+000	-1.189569378511773E-003	1.008024192546863E+000	-2.1400000E-001	116	1.154027920374484E+004	-2.141224657974055E-001	6.308100913016874E-001	6.863979390500401E-001	0.000000000000000E+000
4.151410920394021E+005	4.0797081E+000	6.875875054949354E-001	1.000000000000000E+000	-1.189566444895334E-003	1.006834626101967E+000	-2.1400000E-001	116	1.156027920583100E+004	-2.141219377465015E-001	6.311277615091071E-001	6.875875054949354E-001	0.000000000000000E+000
4.151610920414883E+005	4.0794325E+000	6.887770765047021E-001	1.000000000000000E+000	-1.189571009766724E-003	1.005645055092201E+000	-2.1400000E-001	116	1.158027920791716E+004	-2.141227594232661E-001	6.314454329355622E-001	6.887770765047021E-001	0.000000000000000E+000
4.151810920435744E+005	4.0791564E+000	6.899666484557917E-001	1.000000000000000E+000	-1.189571951089634E-003	1.004455483141111E+000	-2.1400000E-001	116	1.160027921000333E+004	-2.141229288613722E-001	6.317631046133949E-001	6.899666484557917E-001	0.000000000000000E+000
4.152010920456606E+005	4.0786443E+000	6.911562066686399E-001	1.000000000000000E+000	-1.189558212848173E-003	1.003265924928263E+000	-2.1400000E-001	116	1.162027921208949E+004	-2.141204559781672E-001	6.320807726224709E-001	6.911562066686399E-001	0.000000000000000E+000
4.152210920477468E+005	4.0782900E+000	6.923457789377616E-001	1.000000000000000E+000	-1.189572269121806E-003	1.002076352659141E+000	-2.1400000E-001	116	1.164027921417565E+004	-2.141229861071571E-001	6.323984443852331E-001	6.923457789377616E-001	0.000000000000000E+000
